DHI;Delhi;;;;;;;;;;;;;x;;;;
DHI_ADJ;Delhi;;;;;;;;;;;;;x;;;;
DHI_social_democrat;Democratic Socialists of Delhi;;;;;;;;;;;;;x;;;;
DHI_socialist;Socialist Party of Delhi;;;;;;;;;;;;;x;;;;
DHI_communist;Delhi Revolutionary Party;;;;;;;;;;;;;x;;;;
DHI_liberal;Delhi Democratic Party;;;;;;;;;;;;;x;;;;
DHI_anarcho_liberal;Delhi Libertarian Party;;;;;;;;;;;;;x;;;;
DHI_green;Delhi Green Party;;;;;;;;;;;;;x;;;;
DHI_conservative;Delhi Republican Party;;;;;;;;;;;;;x;;;;
DHI_nationalist;Delhi Party;;;;;;;;;;;;;x;;;;
DHI_traditionalist;Delhi Constitution Party;;;;;;;;;;;;;x;;;;
DHI_ultranationalist;Delhi Ultranationalist;;;;;;;;;;;;;x;;;;
