WMX;West Mexico;;;;;;;;;;;;;x;;;;
WMX_ADJ;West Mexican;;;;;;;;;;;;;x;;;;
WMX_social_democrat;Social Democrats;;;;;;;;;;;;;x;;;;
WMX_socialist;Socialists;;;;;;;;;;;;;x;;;;
WMX_communist;Communists;;;;;;;;;;;;;x;;;;
WMX_liberal;Liberals;;;;;;;;;;;;;x;;;;
WMX_anarcho_liberal;Libertarians;;;;;;;;;;;;;x;;;;
WMX_green;Greens;;;;;;;;;;;;;x;;;;
WMX_conservative;Conservatives;;;;;;;;;;;;;x;;;;
WMX_nationalist;Nationalists;;;;;;;;;;;;;x;;;;
WMX_traditionalist;Traditionalists;;;;;;;;;;;;;x;;;;
WMX_ultranationalist;Ultranationalists;;;;;;;;;;;;;x;;;;
