HNK;Hong Kong;;;;;;;;;;;;;x;;;;
HNK_ADJ;Hong Kong;;;;;;;;;;;;;x;;;;
HNK_social_democrat;Democratic Socialists of Hong Kong;;;;;;;;;;;;;x;;;;
HNK_socialist;Socialist Party of Hong Kong;;;;;;;;;;;;;x;;;;
HNK_communist;Hong Kong Revolutionary Party;;;;;;;;;;;;;x;;;;
HNK_liberal;Hong Kong Democratic Party;;;;;;;;;;;;;x;;;;
HNK_anarcho_liberal;Hong Kong Libertarian Party;;;;;;;;;;;;;x;;;;
HNK_green;Hong Kong Green Party;;;;;;;;;;;;;x;;;;
HNK_conservative;Hong Kong Republican Party;;;;;;;;;;;;;x;;;;
HNK_nationalist;Hong Kong Party;;;;;;;;;;;;;x;;;;
HNK_traditionalist;Hong Kong Constitution Party;;;;;;;;;;;;;x;;;;
HNK_ultranationalist;Hong Kong Ultranationalist;;;;;;;;;;;;;x;;;;
