ODE;Odesa;;;;;;;;;;;;;x;;;;
ODE_ADJ;Odesan;;;;;;;;;;;;;x;;;;
ODE_social_democrat;Democratic Socialists of Odesa;;;;;;;;;;;;;x;;;;
ODE_socialist;Socialist Party of Odesa;;;;;;;;;;;;;x;;;;
ODE_communist;Odesa Revolutionary Party;;;;;;;;;;;;;x;;;;
ODE_liberal;Odesa Democratic Party;;;;;;;;;;;;;x;;;;
ODE_anarcho_liberal;Odesa Libertarian Party;;;;;;;;;;;;;x;;;;
ODE_green;Odesa Green Party;;;;;;;;;;;;;x;;;;
ODE_conservative;Odesa Republican Party;;;;;;;;;;;;;x;;;;
ODE_nationalist;Odesa Party;;;;;;;;;;;;;x;;;;
ODE_traditionalist;Odesa Constitution Party;;;;;;;;;;;;;x;;;;
ODE_ultranationalist;Odesa Ultranationalist;;;;;;;;;;;;;x;;;;
