NAV;Navajo Nation;;;;;;;;;;;;;x;;;;
NAV_ADJ;Navajo;;;;;;;;;;;;;x;;;;
NAV_social_democrat;Navajo Socialist Party - Moderate;;;;;;;;;;;;;x;;;;
NAV_socialist;Navajo Socialist Party - Radical;;;;;;;;;;;;;x;;;;
NAV_communist;Navajo Socialist Party - Hardline;;;;;;;;;;;;;x;;;;
NAV_liberal;Navajo Freedom Party - Moderate;;;;;;;;;;;;;x;;;;
NAV_anarcho_liberal;Navajo Freedom Party - Radical;;;;;;;;;;;;;x;;;;
NAV_green;Navajo Freedom Party - Greens;;;;;;;;;;;;;x;;;;
NAV_conservative;Navajo Nation Party - Moderate;;;;;;;;;;;;;x;;;;
NAV_nationalist;Navajo Nation Party - Radical;;;;;;;;;;;;;x;;;;
NAV_traditionalist;Navajo Nation Party - Hardline;;;;;;;;;;;;;x;;;;
NAV_ultranationalist;Greater Dinetah Movement;;;;;;;;;;;;;x;;;;
