MNU;Manaus;;;;;;;;;;;;;x;;;;
MNU_ADJ;Manaus;;;;;;;;;;;;;x;;;;
MNU_social_democrat;Democratic Socialists of Manaus;;;;;;;;;;;;;x;;;;
MNU_socialist;Socialist Party of Manaus;;;;;;;;;;;;;x;;;;
MNU_communist;Revolutionary Armed Forces of Manaus;;;;;;;;;;;;;x;;;;
MNU_liberal;Manausn Democratic Party;;;;;;;;;;;;;x;;;;
MNU_anarcho_liberal;Manausn Libertarian Party;;;;;;;;;;;;;x;;;;
MNU_green;Amazonian Protection Party;;;;;;;;;;;;;x;;;;
MNU_conservative;Manausn Republican Party;;;;;;;;;;;;;x;;;;
MNU_nationalist;Manausn Independance Party;;;;;;;;;;;;;x;;;;
MNU_traditionalist;Manausn Traditionalist;;;;;;;;;;;;;x;;;;
MNU_ultranationalist;Manausn Ultranationalists;;;;;;;;;;;;;x;;;;
