UAR;United Arab Republics;;;;;;;;;;;;;x;;;;
UAR_ADJ;United Arab Republican;;;;;;;;;;;;;x;;;;
UAR_social_democrat;Democratic Socialists of United Arab Republics;;;;;;;;;;;;;x;;;;
UAR_socialist;Ba'ath;;;;;;;;;;;;;x;;;;
UAR_communist;United Arab Republics Revolutionary Party;;;;;;;;;;;;;x;;;;
UAR_liberal;United Arab Republics Democratic Party;;;;;;;;;;;;;x;;;;
UAR_anarcho_liberal;United Arab Republics Libertarian Party;;;;;;;;;;;;;x;;;;
UAR_green;United Arab Republics Green Party;;;;;;;;;;;;;x;;;;
UAR_conservative;United Arab Republics Republican Party;;;;;;;;;;;;;x;;;;
UAR_nationalist;United Arab Republics Party;;;;;;;;;;;;;x;;;;
UAR_traditionalist;United Arab Republics Constitution Party;;;;;;;;;;;;;x;;;;
UAR_ultranationalist;United Arab Republics Ultranationalist;;;;;;;;;;;;;x;;;;
