ASK;Alaska;;;;;;;;;;;;;x;;;;
ASK_ADJ;Alaskan;;;;;;;;;;;;;x;;;;
ASK_social_democrat;Democratic Socialists of Alaska;;;;;;;;;;;;;x;;;;
ASK_socialist;Socialist Party of Alaska;;;;;;;;;;;;;x;;;;
ASK_communist;Communist Party of Alaska;;;;;;;;;;;;;x;;;;
ASK_liberal;Alaska Democratic Party;;;;;;;;;;;;;x;;;;
ASK_anarcho_liberal;Alaska Libertarian Party;;;;;;;;;;;;;x;;;;
ASK_green;Alaska Green Party;;;;;;;;;;;;;x;;;;
ASK_conservative;Alaska Republican Party;;;;;;;;;;;;;x;;;;
ASK_nationalist;Alaskan Independence Party;;;;;;;;;;;;;x;;;;
ASK_traditionalist;Alaskan Constitution Party;;;;;;;;;;;;;x;;;;
ASK_ultranationalist;Polaris;;;;;;;;;;;;;x;;;;
