BAJ;Bajio;;;;;;;;;;;;;x;;;;
BAJ_ADJ;Bajioan;;;;;;;;;;;;;x;;;;
BAJ_social_democrat;Social Democrats;;;;;;;;;;;;;x;;;;
BAJ_socialist;Socialists;;;;;;;;;;;;;x;;;;
BAJ_communist;Communists;;;;;;;;;;;;;x;;;;
BAJ_liberal;Liberals;;;;;;;;;;;;;x;;;;
BAJ_anarcho_liberal;Libertarians;;;;;;;;;;;;;x;;;;
BAJ_green;Greens;;;;;;;;;;;;;x;;;;
BAJ_conservative;Conservatives;;;;;;;;;;;;;x;;;;
BAJ_nationalist;Nationalists;;;;;;;;;;;;;x;;;;
BAJ_traditionalist;Traditionalists;;;;;;;;;;;;;x;;;;
BAJ_ultranationalist;Ultranationalists;;;;;;;;;;;;;x;;;;
