traditional_academic;Traditional Academia;;;;;;;;;;;;;x;;;;
military_focus;Military Focus;;;;;;;;;;;;;x;;;;
economic_focus;Development Focus;;;;;;;;;;;;;x;;;;
defense_n_deterrence_academic;Defense and Deterrence School;;;;;;;;;;;;;x;;;;
power_projection_academic;Power Projection School;;;;;;;;;;;;;x;;;;
economics_academic;Economics School;;;;;;;;;;;;;x;;;;
sociology_academic;Sociology School;;;;;;;;;;;;;x;;;;
industrial_academic;Industrial School;;;;;;;;;;;;;x;;;;
military_academic;Military Focus;;;;;;;;;;;;;x;;;;
mercenary_academic;Mercenary Focus;;;;;;;;;;;;;x;;;;
regimented_society_academic;Regimented Society Focus;;;;;;;;;;;;;x;;;;
military_industrial_academic;Military-Industrial Focus;;;;;;;;;;;;;x;;;;
trade_academic;Trade Focus;;;;;;;;;;;;;x;;;;
exploration_academic;Exploration Focus;;;;;;;;;;;;;x;;;;
export_academic;Export-Oriented Focus;;;;;;;;;;;;;x;;;;
services_academic;Services Focus;;;;;;;;;;;;;x;;;;
manufacturing_academic;Manufacturing Focus;;;;;;;;;;;;;x;;;;
production_academic;Domestic Production Focus;;;;;;;;;;;;;x;;;;
land_supremacy;Land Supremacy;;;;;;;;;;;;;x;;;;
naval_aerospace_supremacy;Naval Aerospace Supremacy;;;;;;;;;;;;;x;;;;
financial_supremacy;Financial Supremacy;;;;;;;;;;;;;x;;;;
cultural_supremacy;Cultural Supremacy;;;;;;;;;;;;;x;;;;
industrial_supremacy;Industrial Supremacy;;;;;;;;;;;;;x;;;;
military_domination;Military Domination;;;;;;;;;;;;;x;;;;
economic_domination;Economic Domination;;;;;;;;;;;;;x;;;;
