NIG;Nigeria;;;;;;;;;;;;;x;;;;
NIG_ADJ;Nigeria;;;;;;;;;;;;;x;;;;
NIG_social_democrat;Democratic Socialists of Nigeria;;;;;;;;;;;;;x;;;;
NIG_socialist;Socialist Party of Nigeria;;;;;;;;;;;;;x;;;;
NIG_communist;Nigeria Revolutionary Party;;;;;;;;;;;;;x;;;;
NIG_liberal;Nigeria Democratic Party;;;;;;;;;;;;;x;;;;
NIG_anarcho_liberal;Nigeria Libertarian Party;;;;;;;;;;;;;x;;;;
NIG_green;Nigeria Green Party;;;;;;;;;;;;;x;;;;
NIG_conservative;Nigeria Republican Party;;;;;;;;;;;;;x;;;;
NIG_nationalist;Nigeria Party;;;;;;;;;;;;;x;;;;
NIG_traditionalist;Nigeria Constitution Party;;;;;;;;;;;;;x;;;;
NIG_ultranationalist;Nigeria Ultranationalist;;;;;;;;;;;;;x;;;;
