MCH;Manchuria;;;;;;;;;;;;;x;;;;
MCH_ADJ;Manchuria;;;;;;;;;;;;;x;;;;
MCH_social_democrat;Democratic Socialists of Manchuria;;;;;;;;;;;;;x;;;;
MCH_socialist;Socialist Party of Manchuria;;;;;;;;;;;;;x;;;;
MCH_communist;Manchuria Revolutionary Party;;;;;;;;;;;;;x;;;;
MCH_liberal;Manchuria Democratic Party;;;;;;;;;;;;;x;;;;
MCH_anarcho_liberal;Manchuria Libertarian Party;;;;;;;;;;;;;x;;;;
MCH_green;Manchuria Green Party;;;;;;;;;;;;;x;;;;
MCH_conservative;Manchuria Republican Party;;;;;;;;;;;;;x;;;;
MCH_nationalist;Manchuria Party;;;;;;;;;;;;;x;;;;
MCH_traditionalist;Manchuria Constitution Party;;;;;;;;;;;;;x;;;;
MCH_ultranationalist;Manchuria Ultranationalist;;;;;;;;;;;;;x;;;;
