ISR;Israel;;;;;;;;;;;;;x;;;;
ISR_ADJ;Israeli;;;;;;;;;;;;;x;;;;
ISR_social_democrat;Democratic Socialists of Israel;;;;;;;;;;;;;x;;;;
ISR_socialist;Socialist Party of Israel;;;;;;;;;;;;;x;;;;
ISR_communist;Israel Revolutionary Party;;;;;;;;;;;;;x;;;;
ISR_liberal;Israel Democratic Party;;;;;;;;;;;;;x;;;;
ISR_anarcho_liberal;Israel Libertarian Party;;;;;;;;;;;;;x;;;;
ISR_green;Israel Green Party;;;;;;;;;;;;;x;;;;
ISR_conservative;Israel Republican Party;;;;;;;;;;;;;x;;;;
ISR_nationalist;Israel Party;;;;;;;;;;;;;x;;;;
ISR_traditionalist;Israel Constitution Party;;;;;;;;;;;;;x;;;;
ISR_ultranationalist;Israel Ultranationalist;;;;;;;;;;;;;x;;;;
