CHP;Chiapas;;;;;;;;;;;;;x;;;;
CHP_ADJ;Chiapan;;;;;;;;;;;;;x;;;;
CHP_social_democrat;Social Democrats;;;;;;;;;;;;;x;;;;
CHP_socialist;Socialists;;;;;;;;;;;;;x;;;;
CHP_communist;Communists;;;;;;;;;;;;;x;;;;
CHP_liberal;Liberals;;;;;;;;;;;;;x;;;;
CHP_anarcho_liberal;Libertarians;;;;;;;;;;;;;x;;;;
CHP_green;Greens;;;;;;;;;;;;;x;;;;
CHP_conservative;Conservatives;;;;;;;;;;;;;x;;;;
CHP_nationalist;Nationalists;;;;;;;;;;;;;x;;;;
CHP_traditionalist;Traditionalists;;;;;;;;;;;;;x;;;;
CHP_ultranationalist;Ultranationalists;;;;;;;;;;;;;x;;;;
