TEX;Texas;;;;;;;;;;;;;x;;;;
TEX_ADJ;Texan;;;;;;;;;;;;;x;;;;
TEX_social_democrat;Democratic Socialists of Texas;;;;;;;;;;;;;x;;;;
TEX_socialist;Socialist Party of Texas;;;;;;;;;;;;;x;;;;
TEX_communist;Communist Party of Texas;;;;;;;;;;;;;x;;;;
TEX_liberal;Democratic Party of Texas;;;;;;;;;;;;;x;;;;
TEX_anarcho_liberal;Texas Libertarian Party;;;;;;;;;;;;;x;;;;
TEX_green;Texas Green Party;;;;;;;;;;;;;x;;;;
TEX_conservative;Republican Party of Texas;;;;;;;;;;;;;x;;;;
TEX_nationalist;Texas Independence Party;;;;;;;;;;;;;x;;;;
TEX_traditionalist;Texas Constitution Party;;;;;;;;;;;;;x;;;;
TEX_ultranationalist;Lone Star Party;;;;;;;;;;;;;x;;;;
