ESI;Easter Island;;;;;;;;;;;;;x;;;;
ESI_ADJ;Easter Island;;;;;;;;;;;;;x;;;;
ESI_social_democrat;Democratic Socialists of Easter Island;;;;;;;;;;;;;x;;;;
ESI_socialist;Socialist Party of Easter Island;;;;;;;;;;;;;x;;;;
ESI_communist;Easter Island Revolutionary Party;;;;;;;;;;;;;x;;;;
ESI_liberal;Easter Island Democratic Party;;;;;;;;;;;;;x;;;;
ESI_anarcho_liberal;Easter Island Libertarian Party;;;;;;;;;;;;;x;;;;
ESI_green;Easter Island Green Party;;;;;;;;;;;;;x;;;;
ESI_conservative;Easter Island Republican Party;;;;;;;;;;;;;x;;;;
ESI_nationalist;Easter Island Party;;;;;;;;;;;;;x;;;;
ESI_traditionalist;Easter Island Constitution Party;;;;;;;;;;;;;x;;;;
ESI_ultranationalist;Easter Island Ultranationalist;;;;;;;;;;;;;x;;;;
