ASW;American Southwest;;;;;;;;;;;;;x;;;;
ASW_ADJ;Southwestern;;;;;;;;;;;;;x;;;;
ASW_social_democrat;Democratic Socialists of the Southwest;;;;;;;;;;;;;x;;;;
ASW_socialist;Southwestern Socialist Party;;;;;;;;;;;;;x;;;;
ASW_communist;Southwestern Communist Party;;;;;;;;;;;;;x;;;;
ASW_liberal;Southwestern Democratic Party;;;;;;;;;;;;;x;;;;
ASW_anarcho_liberal;Southwestern Libertarian Party;;;;;;;;;;;;;x;;;;
ASW_green;Southwestern Green Party;;;;;;;;;;;;;x;;;;
ASW_conservative;Southwestern Republican Party;;;;;;;;;;;;;x;;;;
ASW_nationalist;Southwestern Independence Movement;;;;;;;;;;;;;x;;;;
ASW_traditionalist;Southwestern Constitution Party;;;;;;;;;;;;;x;;;;
ASW_ultranationalist;New Western Supremacy;;;;;;;;;;;;;x;;;;
