MNP;Manipur;;;;;;;;;;;;;x;;;;
MNP_ADJ;Manipur;;;;;;;;;;;;;x;;;;
MNP_social_democrat;Democratic Socialists of Manipur;;;;;;;;;;;;;x;;;;
MNP_socialist;Socialist Party of Manipur;;;;;;;;;;;;;x;;;;
MNP_communist;Manipur Revolutionary Party;;;;;;;;;;;;;x;;;;
MNP_liberal;Manipur Democratic Party;;;;;;;;;;;;;x;;;;
MNP_anarcho_liberal;Manipur Libertarian Party;;;;;;;;;;;;;x;;;;
MNP_green;Manipur Green Party;;;;;;;;;;;;;x;;;;
MNP_conservative;Manipur Republican Party;;;;;;;;;;;;;x;;;;
MNP_nationalist;Manipur Party;;;;;;;;;;;;;x;;;;
MNP_traditionalist;Manipur Constitution Party;;;;;;;;;;;;;x;;;;
MNP_ultranationalist;Manipur Ultranationalist;;;;;;;;;;;;;x;;;;
