RGS;Rio Grande so Sul;;;;;;;;;;;;;x;;;;
RGS_ADJ;Rio Grande so Sul;;;;;;;;;;;;;x;;;;
RGS_social_democrat;Democratic Socialists of Rio Grande so Sul;;;;;;;;;;;;;x;;;;
RGS_socialist;Socialist Party of Rio Grande so Sul;;;;;;;;;;;;;x;;;;
RGS_communist;Rio Grande so Sul Revolutionary Party;;;;;;;;;;;;;x;;;;
RGS_liberal;Rio Grande so Sul Democratic Party;;;;;;;;;;;;;x;;;;
RGS_anarcho_liberal;Rio Grande so Sul Libertarian Party;;;;;;;;;;;;;x;;;;
RGS_green;Rio Grande so Sul Green Party;;;;;;;;;;;;;x;;;;
RGS_conservative;Rio Grande so Sul Republican Party;;;;;;;;;;;;;x;;;;
RGS_nationalist;Rio Grande so Sul Party;;;;;;;;;;;;;x;;;;
RGS_traditionalist;Rio Grande so Sul Constitution Party;;;;;;;;;;;;;x;;;;
RGS_ultranationalist;Rio Grande so Sul Ultranationalist;;;;;;;;;;;;;x;;;;
