NFL;Newfoundland;;;;;;;;;;;;;x;;;;
NFL_ADJ;Newfoundlander;;;;;;;;;;;;;x;;;;
NFL_social_democrat;Newfoundland New Democratic Party;;;;;;;;;;;;;x;;;;
NFL_socialist;Newfoundland Liberal-Labour Party;;;;;;;;;;;;;x;;;;
NFL_communist;Newfoundland Labor-Progressive Party;;;;;;;;;;;;;x;;;;
NFL_liberal;Newfoundland Liberal Party;;;;;;;;;;;;;x;;;;
NFL_anarcho_liberal;Newfoundland Libertarian Party;;;;;;;;;;;;;x;;;;
NFL_green;Newfoundland Green Party;;;;;;;;;;;;;x;;;;
NFL_conservative;Newfoundland Progressive Conservative Party;;;;;;;;;;;;;x;;;;
NFL_nationalist;United Newfoundland;;;;;;;;;;;;;x;;;;
NFL_traditionalist;Newfoundland Social Credit Party;;;;;;;;;;;;;x;;;;
NFL_ultranationalist;Rebels of St. Johns;;;;;;;;;;;;;x;;;;
