PEU;Puerto Rico;;;;;;;;;;;;;x;;;;
PEU_ADJ;Puerto Rican;;;;;;;;;;;;;x;;;;
PEU_social_democrat;Democratic Socialists of Puerto Rico;;;;;;;;;;;;;x;;;;
PEU_socialist;Socialist Party of Puerto Rico;;;;;;;;;;;;;x;;;;
PEU_communist;Communist Party of Puerto Rico;;;;;;;;;;;;;x;;;;
PEU_liberal;Puerto Rican Democratic Party;;;;;;;;;;;;;x;;;;
PEU_anarcho_liberal;Puerto Rican Libertarian Party;;;;;;;;;;;;;x;;;;
PEU_green;Puerto Rican Green Party;;;;;;;;;;;;;x;;;;
PEU_conservative;Puerto Rican Republican Party;;;;;;;;;;;;;x;;;;
PEU_nationalist;Puerto Rican Nationalist Party;;;;;;;;;;;;;x;;;;
PEU_traditionalist;Puerto Rican Constitution Party;;;;;;;;;;;;;x;;;;
PEU_ultranationalist;Puerto Rican Ultranationalist;;;;;;;;;;;;;x;;;;
